865044030156279	865044030156261
865044030156295	865044030156287
865044030156311	865044030156303
865044030156337	865044030156329
865044030156253	865044030156246
865044030156238	865044030156220
865044030156212	865044030156204
865044030156196	865044030156188
865044030156618	865044030156600
865044030156592	865044030156584
865044030156576	865044030156568
865044030156550	865044030156543
865044030156634	865044030156626
865044030156659	865044030156642
865044030156519	865044030156501
865044030156535	865044030156527
865044030157855	865044030157848
865044030157830	865044030157822
865044030157814	865044030157806
865044030157657	865044030157640
865044030157673	865044030157665
865044030157871	865044030157863
865044030157939	865044030157921
865044030157913	865044030157905
865044030157798	865044030157780
865044030158358	865044030158341
865044030159034	865044030159026
865044030159018	865044030159000
865044030157756	865044030157749
865044030157731	865044030157723
865044030157715	865044030157707
865044030157699	865044030157681
865044030158432	865044030158424
865044030158937	865044030158929
865044030158770	865044030158762
865044030158259	865044030158242
865044030155776	865044030155768
865044030158853	865044030158846
865044030158838	865044030158820
865044030158812	865044030158804
865044030155651	865044030155644
865044030156170	865044030156162
865044030155677	865044030155669
865044030155693	865044030155685
865044030155990	865044030155982
865044030155974	865044030155966
865044030155958	865044030155941
865044030155933	865044030155925
865044030155594	865044030155586
865044030155610	865044030155602
865044030155636	865044030155628
865044030158176	865044030158168
865044030158192	865044030158184
865044030155578	865044030155560
865044030155818	865044030155800
865044030155792	865044030155784
865044030153698	865044030153680
865044030153672	865044030153664
865044030154050	865044030154043
865044030154035	865044030154027
865044030154118	865044030154100
865044030154092	865044030154084
865044030154076	865044030154068
865044030154019	865044030154001
865044030155495	865044030155487
865044030155511	865044030155503
865044030155537	865044030155529
865044030155552	865044030155545
865044030155479	865044030155461
865044030155750	865044030155743
865044030155735	865044030155727
865044030155719	865044030155701
865044030157954	865044030157947
865044030157970	865044030157962
865044030158077	865044030158069
865044030158051	865044030158044
865044030158119	865044030158101
865044030158093	865044030158085
865044030158150	865044030158143
865044030158135	865044030158127
865044030155198	865044030155180
865044030155172	865044030155164
865044030155156	865044030155149
865044030155115	865044030155107
865044030155214	865044030155206
865044030155230	865044030155222
865044030155255	865044030155248
865044030155271	865044030155263
865044030155016	865044030155008
865044030154993	865044030154985
865044030154977	865044030154969
865044030154951	865044030154944
865044030155032	865044030155024
865044030155057	865044030155040
865044030155073	865044030155065
865044030155099	865044030155081
865044030154795	865044030154787
865044030154779	865044030154761
865044030153755	865044030153748
865044030154936	865044030154928
865044030132262	865044030132270
865044030132254	865044030132429
865044030132338	865044030132320
865044030132437	865044030132247
865044030132395	865044030132387
865044030132411	865044030132403
865044030132296	865044030132288
865044030132379	865044030132361
865044030132353	865044030132346
865044030132312	865044030132304
865044030134250	865044030134243
865044030134276	865044030134268
865044030134219	865044030134201
865044030134235	865044030134227
865044030134177	865044030134169
865044030134193	865044030134185
865044030134136	865044030134128
865044030134151	865044030134144
865044030134094	865044030134086
865044030134110	865044030134102
865044030134052	865044030134045
865044030134078	865044030134060
865044030134011	865044030134003
865044030134037	865044030134029
865044030133971	865044030133963
865044030133997	865044030133989
865044030133955	865044030133948
