862976030179590	862976030179582
862976030178956	862976030178949
862976030169351	862976030169344
862976030178972	862976030178964
862976030179459	862976030179442
862976030179731	862976030179723
862976030179533	862976030179525
862976030179418	862976030179400
862976030179210	862976030179202
862976030179558	862976030179541
862976030169419	862976030169401
862976030172793	862976030172785
862976030172835	862976030172827
862976030178055	862976030178048
862976030174039	862976030174021
862976039800212	862976039800204
862976039804396	862976039804388
862976039803554	862976039803547
862976039802937	862976039802929
862976039802812	862976039802804
862976039800493	862976039800485
862976039803117	862976039803109
862976039800535	862976039800527
862976039803034	862976039803026
862976039803810	862976039803802
862976039803539	862976039803521
862976039802911	862976039802903
862976039804230	862976039804222
862976039799232	862976039799224
862976039798879	862976039798861
862976039800394	862976039800386
862976039800196	862976039800188
862976039802994	862976039802986
862976039800550	862976039800543
862976039800998	862976039800980
862976039798697	862976039798689
862976039801574	862976039801566
862976039396252	862976039396245
862976039798416	862976039798408
862976039791510	862976039791502
862976039803935	862976039803927
862976039801590	862976039801582
862976039800857	862976039800840
862976039799554	862976039799547
862976039800659	862976039800642
862976030180457	862976030180440
862976036987517	862976036987509
862976039798853	862976039798846
862976039800816	862976039800808
862976039801533	862976039801525
862976039800071	862976039800063
862976039798895	862976039798887
862976039791296	862976039791288
862976039800618	862976039800600
862976039800592	862976039800584
862976039803851	862976039803844
862976039791379	862976039791361
862976030173411	862976030173403
862976039800873	862976039800865
862976039803950	862976039803943
862976039798432	862976039798424
862976039802036	862976039802028
862976039799158	862976039799141
862976036987558	862976036987541
862976039800915	862976039800907
862976039791239	862976039791221
862976039803091	862976039803083
862976039796691	862976039796683
862976037012893	862976037012885
862976039396096	862976039396088
862976039396195	862976039396187
862976036806592	862976036806584
862976039396179	862976039396161
862976037016159	862976037016142
862976036806576	862976036806568
862976037014071	862976037014063
862976039395791	862976039395783
862976039396013	862976039396005
862976037012851	862976037012844
862976039799216	862976039799208
862976039798275	862976039798267
862976039796956	862976039796949
862976039797814	862976039797806
862976039796550	862976039796543
862976039796733	862976039796725
862976039798358	862976039798341
862976039798192	862976039798184
862976039797095	862976039797087
862976039797659	862976039797642
862976039797574	862976039797566
862976039798036	862976039798028
862976039797830	862976039797822
862976039797897	862976039797889
862976030177495	862976030177487
862976030172876	862976030172868
862976030175036	62976030175028
862976030179053	862976030175046
862976030179194	862976030179186
862976030175374	862976030175366
862976030177933	862976030177925
862976030172777	862976030172769
862976030173056	862976030173049
862976030177891	862976030177883
862976030177479	862976030177461
862976030176174	862976030176166
